OrderID;Date;CustomerID;Product;Quantity;UnitPrice;ShippingAddress;PaymentMethod;OrderStatus;TrackingNumber;ItemsInCart;CouponCode;ReferralSource;TotalPrice;Calculated_Total_Price;Validated Status;Month Name;Month
ORD200889;27/10/2024;C36725;Monitor;5;650,72;350 Main St;Credit Card;Cancelled;TRK16808790;8;Winter15;Email;3253,6;3253,6;Check;October;10
ORD200890;11/08/2023;C51921;Laptop;3;439,53;943 Main St;Debit Card;Pending;TRK85741716;5;No Coupon;Google;1318,59;1318,59;Correct;August;8
ORD200891;11/11/2023;C36534;Monitor;3;654,54;918 Main St;Cash;Returned;TRK38952138;7;Save10;Referral;1963,62;1963,62;Correct;November;11
ORD200892;04/06/2024;C72043;Desk;1;394,53;480 Main St;Cash;Shipped;TRK40896408;2;Freeship;Referral;394,53;394,53;Correct;June;6
ORD200893;21/03/2023;C99533;Monitor;1;678,01;696 Main St;Cash;Pending;TRK55701253;4;Freeship;Referral;678,01;678,01;Correct;March;3
ORD200894;23/05/2023;C90852;Tablet;3;575,01;852 Main St;Online;Cancelled;TRK37551831;8;Winter15;Instagram;1725,03;1725,03;Correct;May;5
ORD200895;09/11/2023;C81882;Chair;3;154,64;832 Main St;Debit Card;Pending;TRK62371264;6;Winter15;Facebook;463,92;463,92;Check;November;11
ORD200896;18/10/2024;C85466;Desk;3;147,29;102 Main St;Gift Card;Shipped;TRK66764177;3;Freeship;Google;441,87;441,87;Correct;October;10
ORD200897;03/09/2024;C87995;Laptop;4;481,48;358 Main St;Gift Card;Delivered;TRK38730545;5;Save10;Instagram;1925,92;1925,92;Correct;September;9
ORD200898;05/03/2025;C44619;Monitor;3;158,37;742 Main St;Cash;Shipped;TRK66662528;6;No Coupon;Referral;475,11;475,11;Correct;March;3
ORD200899;23/04/2025;C99904;Printer;2;323,37;552 Main St;Online;Pending;TRK83843411;3;Save10;Instagram;646,74;646,74;Correct;April;4
ORD200900;07/02/2025;C52342;Laptop;5;73,83;991 Main St;Debit Card;Pending;TRK67342586;9;No Coupon;Instagram;369,15;369,15;Correct;February;2
ORD200901;28/04/2024;C44277;Tablet;1;458,63;839 Main St;Debit Card;Returned;TRK79321479;4;Winter15;Referral;458,63;458,63;Correct;April;4
ORD200902;13/07/2024;C61162;Monitor;4;180,25;813 Main St;Debit Card;Cancelled;TRK76712124;7;No Coupon;Facebook;721;721;Correct;July;7
ORD200903;17/05/2023;C80868;Monitor;3;473,49;205 Main St;Credit Card;Pending;TRK56186636;7;No Coupon;Email;1420,47;1420,47;Correct;May;5
ORD200904;05/02/2025;C16693;Monitor;4;237,43;262 Main St;Cash;Cancelled;TRK41146508;8;Winter15;Referral;949,72;949,72;Correct;February;2
ORD200905;23/11/2023;C67818;Laptop;1;442,39;101 Main St;Gift Card;Pending;TRK81978113;6;Freeship;Facebook;442,39;442,39;Correct;November;11
ORD200906;03/09/2024;C49938;Monitor;1;62,12;141 Main St;Cash;Returned;TRK80175572;2;No Coupon;Email;62,12;62,12;Correct;September;9
ORD200907;04/08/2024;C90898;Desk;5;298,39;583 Main St;Gift Card;Cancelled;TRK52935170;7;Winter15;Referral;1491,95;1491,95;Check;August;8
ORD200908;06/05/2025;C35117;Desk;2;697,93;332 Main St;Credit Card;Cancelled;TRK27155709;2;Save10;Google;1395,86;1395,86;Correct;May;5
ORD200909;27/05/2024;C60203;Tablet;2;291,85;569 Main St;Cash;Shipped;TRK76525279;5;Freeship;Instagram;583,7;583,7;Correct;May;5
ORD200910;31/05/2024;C36174;Printer;3;308,98;348 Main St;Cash;Delivered;TRK26397548;3;Save10;Instagram;926,94;926,94;Correct;May;5
ORD200911;13/08/2024;C80872;Desk;5;396,86;593 Main St;Cash;Cancelled;TRK43967487;9;Save10;Instagram;1984,3;1984,3;Check;August;8
ORD200912;22/01/2024;C67604;Desk;2;139,69;318 Main St;Online;Returned;TRK85545920;7;Freeship;Email;279,38;279,38;Correct;January;1
ORD200913;16/02/2023;C45599;Printer;5;475,95;505 Main St;Credit Card;Returned;TRK62277685;8;Winter15;Facebook;2379,75;2379,75;Correct;February;2
ORD200914;10/02/2025;C70352;Desk;1;626,6;955 Main St;Gift Card;Returned;TRK51589589;4;Winter15;Facebook;626,6;626,6;Correct;February;2
ORD200915;16/02/2024;C20643;Laptop;4;502,99;939 Main St;Debit Card;Shipped;TRK30736692;4;Winter15;Referral;2011,96;2011,96;Correct;February;2
ORD200916;21/06/2024;C35669;Printer;5;578,83;165 Main St;Cash;Returned;TRK13928455;6;No Coupon;Referral;2894,15;2894,15;Correct;June;6
ORD200917;20/01/2025;C65524;Laptop;5;383,82;836 Main St;Credit Card;Returned;TRK19315310;7;Freeship;Google;1919,1;1919,1;Correct;January;1
ORD200918;24/06/2025;C74359;Laptop;5;368,25;706 Main St;Online;Delivered;TRK18250450;5;No Coupon;Instagram;1841,25;1841,25;Correct;June;6
ORD200919;07/02/2025;C92086;Printer;2;374,6;187 Main St;Online;Shipped;TRK23357668;3;Freeship;Referral;749,2;749,2;Correct;February;2
ORD200920;12/03/2025;C26137;Tablet;2;428,09;978 Main St;Credit Card;Returned;TRK98110407;6;No Coupon;Instagram;856,18;856,18;Correct;March;3
ORD200921;24/07/2023;C90573;Tablet;1;438,93;144 Main St;Gift Card;Cancelled;TRK90075720;3;Save10;Referral;438,93;438,93;Correct;July;7
ORD200922;17/06/2024;C81857;Desk;2;563,82;487 Main St;Credit Card;Pending;TRK79737732;3;No Coupon;Instagram;1127,64;1127,64;Correct;June;6
ORD200923;11/02/2023;C91582;Printer;3;649,93;836 Main St;Credit Card;Pending;TRK99938245;7;Winter15;Facebook;1949,79;1949,79;Correct;February;2
ORD200924;22/03/2025;C81319;Printer;5;268,43;991 Main St;Cash;Returned;TRK55330558;5;Save10;Email;1342,15;1342,15;Correct;March;3
ORD200925;20/12/2024;C78500;Monitor;5;502,47;304 Main St;Online;Shipped;TRK97460884;10;Winter15;Email;2512,35;2512,35;Check;December;12
ORD200926;20/03/2024;C67533;Desk;1;26,95;672 Main St;Cash;Delivered;TRK14566395;1;Winter15;Email;26,95;26,95;Correct;March;3
ORD200927;14/02/2023;C35566;Laptop;4;64,69;638 Main St;Debit Card;Shipped;TRK10003020;7;Winter15;Google;258,76;258,76;Correct;February;2
ORD200928;09/05/2024;C77166;Laptop;3;247,11;821 Main St;Debit Card;Returned;TRK18896595;3;Winter15;Referral;741,33;741,33;Correct;May;5
ORD200929;16/10/2024;C67936;Tablet;2;536,25;553 Main St;Debit Card;Pending;TRK71803414;3;No Coupon;Email;1072,5;1072,5;Correct;October;10
ORD200930;16/12/2024;C59554;Phone;2;456,04;382 Main St;Debit Card;Returned;TRK28182447;4;Freeship;Email;912,08;912,08;Correct;December;12
ORD200931;01/01/2024;C14005;Printer;2;40,23;623 Main St;Credit Card;Cancelled;TRK87567926;4;Save10;Google;80,46;80,46;Correct;January;1
ORD200932;26/03/2023;C26118;Laptop;2;72,39;168 Main St;Online;Delivered;TRK15334251;7;Winter15;Instagram;144,78;144,78;Correct;March;3
ORD200933;26/01/2023;C59685;Monitor;2;394,16;255 Main St;Online;Shipped;TRK43718093;2;No Coupon;Referral;788,32;788,32;Correct;January;1
ORD200934;01/06/2025;C40304;Laptop;4;119,84;692 Main St;Gift Card;Shipped;TRK85790948;8;Freeship;Referral;479,36;479,36;Correct;June;6
ORD200935;24/11/2023;C39593;Phone;3;692,71;398 Main St;Credit Card;Delivered;TRK62405253;3;Freeship;Instagram;2078,13;2078,13;Correct;November;11
ORD200936;12/01/2024;C50612;Chair;4;56,66;737 Main St;Online;Delivered;TRK44140968;4;Save10;Instagram;226,64;226,64;Correct;January;1
ORD200937;16/01/2024;C39791;Chair;2;298,53;536 Main St;Debit Card;Cancelled;TRK46221436;5;Winter15;Email;597,06;597,06;Correct;January;1
ORD200938;12/07/2023;C39017;Chair;3;331,46;696 Main St;Credit Card;Cancelled;TRK91155214;6;Winter15;Referral;994,38;994,38;Correct;July;7
ORD200939;16/04/2025;C48510;Laptop;2;521,4;212 Main St;Cash;Delivered;TRK53152886;7;Save10;Instagram;1042,8;1042,8;Correct;April;4
ORD200940;27/03/2023;C74003;Printer;4;305,32;679 Main St;Online;Cancelled;TRK91525779;4;Save10;Google;1221,28;1221,28;Correct;March;3
ORD200941;17/07/2023;C91155;Printer;5;111,7;599 Main St;Credit Card;Cancelled;TRK82162952;9;Freeship;Email;558,5;558,5;Correct;July;7
ORD200942;29/09/2023;C17591;Tablet;1;479,76;882 Main St;Credit Card;Pending;TRK56070470;1;No Coupon;Email;479,76;479,76;Correct;September;9
ORD200943;27/12/2023;C43330;Monitor;3;193,49;355 Main St;Gift Card;Returned;TRK71594838;6;Freeship;Facebook;580,47;580,47;Correct;December;12
ORD200944;16/12/2024;C32687;Laptop;2;426,22;448 Main St;Online;Delivered;TRK98284560;7;Winter15;Google;852,44;852,44;Correct;December;12
ORD200945;20/08/2023;C79722;Tablet;5;276,44;619 Main St;Gift Card;Shipped;TRK29976438;10;Freeship;Referral;1382,2;1382,2;Correct;August;8
ORD200946;04/05/2024;C65021;Phone;2;404,96;546 Main St;Cash;Shipped;TRK20626179;4;Save10;Email;809,92;809,92;Correct;May;5
ORD200947;07/09/2023;C85520;Phone;4;465,66;119 Main St;Online;Returned;TRK65994177;9;Freeship;Email;1862,64;1862,64;Correct;September;9
ORD200948;21/06/2024;C94569;Phone;2;594,07;739 Main St;Gift Card;Cancelled;TRK79269291;2;No Coupon;Google;1188,14;1188,14;Correct;June;6
ORD200949;09/11/2023;C55778;Desk;5;110,38;319 Main St;Cash;Pending;TRK93797108;10;No Coupon;Referral;551,9;551,9;Correct;November;11
ORD200950;31/05/2024;C19722;Laptop;1;596,24;891 Main St;Credit Card;Returned;TRK78094361;4;Freeship;Instagram;596,24;596,24;Correct;May;5
ORD200951;22/07/2024;C74928;Printer;2;306,24;589 Main St;Online;Returned;TRK39845914;4;Freeship;Email;612,48;612,48;Correct;July;7
ORD200952;27/02/2025;C49111;Monitor;3;503,39;225 Main St;Online;Pending;TRK45303393;5;No Coupon;Facebook;1510,17;1510,17;Correct;February;2
ORD200953;06/02/2023;C43721;Phone;1;131,61;971 Main St;Cash;Shipped;TRK89392104;2;Freeship;Facebook;131,61;131,61;Correct;February;2
ORD200954;22/10/2024;C68609;Chair;3;443,44;240 Main St;Gift Card;Shipped;TRK58273778;3;Freeship;Google;1330,32;1330,32;Correct;October;10
ORD200955;23/01/2023;C82068;Chair;1;408,13;164 Main St;Gift Card;Shipped;TRK25779180;3;Winter15;Instagram;408,13;408,13;Correct;January;1
ORD200956;11/04/2024;C21191;Phone;2;160,98;381 Main St;Debit Card;Delivered;TRK86246309;3;Save10;Referral;321,96;321,96;Correct;April;4
ORD200957;12/01/2023;C73575;Monitor;5;643,89;851 Main St;Cash;Returned;TRK23387612;8;Winter15;Facebook;3219,45;3219,45;Correct;January;1
ORD200958;13/05/2023;C82685;Desk;3;158,66;537 Main St;Gift Card;Delivered;TRK70184320;7;Winter15;Email;475,98;475,98;Correct;May;5
ORD200959;13/04/2024;C73996;Tablet;2;143,82;856 Main St;Credit Card;Returned;TRK74579570;6;Save10;Instagram;287,64;287,64;Correct;April;4
ORD200960;11/12/2023;C87687;Laptop;3;379,07;312 Main St;Gift Card;Pending;TRK60383805;3;Winter15;Google;1137,21;1137,21;Correct;December;12
ORD200961;11/11/2024;C55464;Phone;1;601,36;532 Main St;Online;Shipped;TRK81178598;1;No Coupon;Facebook;601,36;601,36;Correct;November;11
ORD200962;06/09/2024;C12459;Phone;2;142,08;838 Main St;Gift Card;Delivered;TRK30674085;4;Save10;Referral;284,16;284,16;Correct;September;9
ORD200963;11/03/2024;C88075;Chair;5;530,34;970 Main St;Online;Shipped;TRK42832976;9;Freeship;Google;2651,7;2651,7;Check;March;3
ORD200964;20/08/2023;C18583;Phone;5;364,42;778 Main St;Credit Card;Cancelled;TRK43084595;10;Save10;Referral;1822,1;1822,1;Check;August;8
ORD200965;18/06/2025;C70412;Laptop;4;578,28;791 Main St;Gift Card;Cancelled;TRK22192783;5;Freeship;Email;2313,12;2313,12;Correct;June;6
ORD200966;20/05/2025;C58503;Monitor;5;280,52;290 Main St;Credit Card;Cancelled;TRK12981657;7;Winter15;Facebook;1402,6;1402,6;Correct;May;5
ORD200967;06/05/2025;C52879;Tablet;5;638,92;502 Main St;Credit Card;Returned;TRK67403284;5;Freeship;Google;3194,6;3194,6;Correct;May;5
ORD200968;08/02/2024;C67870;Monitor;4;412,2;664 Main St;Credit Card;Shipped;TRK72602178;6;Winter15;Referral;1648,8;1648,8;Correct;February;2
ORD200969;05/06/2025;C19439;Desk;1;440,34;675 Main St;Gift Card;Shipped;TRK25383993;2;Winter15;Facebook;440,34;440,34;Correct;June;6
ORD200970;07/09/2024;C72664;Desk;1;627,15;241 Main St;Cash;Delivered;TRK86694331;5;Save10;Instagram;627,15;627,15;Correct;September;9
ORD200971;27/05/2024;C32650;Monitor;2;605,26;934 Main St;Cash;Cancelled;TRK66648743;4;Winter15;Referral;1210,52;1210,52;Correct;May;5
ORD200972;09/06/2024;C66438;Laptop;1;90,27;816 Main St;Cash;Delivered;TRK32035271;5;Save10;Facebook;90,27;90,27;Correct;June;6
ORD200973;09/06/2025;C70010;Desk;5;230,77;141 Main St;Online;Pending;TRK50594008;10;Winter15;Referral;1153,85;1153,85;Check;June;6
ORD200974;27/09/2023;C30722;Desk;5;266,78;274 Main St;Gift Card;Cancelled;TRK52088168;5;No Coupon;Email;1333,9;1333,9;Check;September;9
ORD200975;18/05/2023;C70529;Desk;1;105,92;974 Main St;Gift Card;Returned;TRK82165408;6;Save10;Email;105,92;105,92;Correct;May;5
ORD200976;04/04/2024;C18984;Tablet;3;589,3;650 Main St;Credit Card;Returned;TRK49298239;6;Winter15;Referral;1767,9;1767,9;Check;April;4
ORD200977;28/01/2023;C85841;Chair;4;649,47;608 Main St;Cash;Pending;TRK99820544;8;Save10;Google;2597,88;2597,88;Correct;January;1
ORD200978;25/06/2024;C41508;Printer;4;107,49;993 Main St;Cash;Delivered;TRK61047536;5;No Coupon;Google;429,96;429,96;Correct;June;6
ORD200979;31/05/2023;C75018;Monitor;3;669,06;299 Main St;Cash;Delivered;TRK51794806;7;Save10;Facebook;2007,18;2007,18;Check;May;5
ORD200980;14/10/2023;C84320;Chair;3;69,65;107 Main St;Cash;Delivered;TRK81093218;7;Winter15;Instagram;208,95;208,95;Check;October;10
ORD200981;26/11/2023;C12609;Phone;4;136,83;490 Main St;Debit Card;Pending;TRK56379337;8;Save10;Email;547,32;547,32;Correct;November;11
ORD200982;06/09/2024;C64935;Monitor;1;304,11;707 Main St;Gift Card;Shipped;TRK42969065;2;Save10;Referral;304,11;304,11;Correct;September;9
ORD200983;24/11/2024;C67528;Monitor;4;296,28;110 Main St;Gift Card;Shipped;TRK60865210;5;Save10;Email;1185,12;1185,12;Correct;November;11
ORD200984;28/02/2025;C44176;Desk;1;77,64;706 Main St;Credit Card;Shipped;TRK68704764;1;Freeship;Facebook;77,64;77,64;Correct;February;2
ORD200985;20/07/2024;C92788;Desk;1;243,71;948 Main St;Gift Card;Delivered;TRK83835361;6;Save10;Google;243,71;243,71;Correct;July;7
ORD200986;07/09/2024;C69213;Laptop;4;644,96;533 Main St;Credit Card;Pending;TRK67837331;7;Freeship;Email;2579,84;2579,84;Correct;September;9
ORD200987;05/06/2025;C67387;Phone;5;283,73;436 Main St;Gift Card;Pending;TRK54120003;8;Freeship;Instagram;1418,65;1418,65;Correct;June;6
ORD200988;04/02/2025;C90318;Desk;2;629,56;818 Main St;Gift Card;Cancelled;TRK52765043;5;Winter15;Instagram;1259,12;1259,12;Correct;February;2
ORD200989;23/03/2023;C49995;Laptop;4;246,11;559 Main St;Credit Card;Pending;TRK33212013;4;Save10;Instagram;984,44;984,44;Correct;March;3
ORD200990;19/11/2023;C52313;Phone;2;418,26;913 Main St;Debit Card;Pending;TRK67368559;2;Save10;Google;836,52;836,52;Correct;November;11
ORD200991;09/05/2024;C10211;Desk;5;127,18;598 Main St;Debit Card;Cancelled;TRK68938335;10;Freeship;Google;635,9;635,9;Correct;May;5
ORD200992;27/08/2024;C97907;Printer;3;586,21;933 Main St;Gift Card;Pending;TRK89637569;4;Winter15;Referral;1758,63;1758,63;Correct;August;8
ORD200993;06/04/2024;C61384;Monitor;3;267,45;576 Main St;Gift Card;Delivered;TRK33323210;5;Winter15;Instagram;802,35;802,35;Correct;April;4
ORD200994;27/06/2024;C27613;Tablet;4;615,65;971 Main St;Debit Card;Delivered;TRK63701318;9;Winter15;Google;2462,6;2462,6;Correct;June;6
ORD200995;18/11/2023;C99271;Monitor;2;113,29;959 Main St;Cash;Pending;TRK87832736;5;Save10;Facebook;226,58;226,58;Correct;November;11
ORD200996;28/04/2024;C28648;Monitor;4;473,86;101 Main St;Debit Card;Delivered;TRK92240846;7;Save10;Facebook;1895,44;1895,44;Correct;April;4
ORD200997;27/11/2023;C26210;Laptop;3;444,75;805 Main St;Cash;Delivered;TRK40616861;6;Save10;Facebook;1334,25;1334,25;Correct;November;11
ORD200998;19/05/2023;C90350;Phone;2;183,67;783 Main St;Debit Card;Cancelled;TRK22824230;6;Save10;Google;367,34;367,34;Correct;May;5
ORD200999;24/12/2023;C61957;Printer;1;483,38;652 Main St;Cash;Pending;TRK43983841;6;Freeship;Google;483,38;483,38;Correct;December;12
ORD201000;21/06/2023;C90132;Printer;5;260,93;582 Main St;Online;Delivered;TRK52664903;9;Save10;Email;1304,65;1304,65;Correct;June;6
ORD201001;08/12/2023;C31371;Printer;2;253,68;122 Main St;Gift Card;Shipped;TRK19554327;6;No Coupon;Referral;507,36;507,36;Correct;December;12
ORD201002;19/06/2025;C83911;Tablet;4;699,88;944 Main St;Cash;Pending;TRK33188106;5;Winter15;Referral;2799,52;2799,52;Correct;June;6
ORD201003;11/01/2023;C84700;Printer;5;319,97;582 Main St;Cash;Shipped;TRK14706969;7;Save10;Google;1599,85;1599,85;Check;January;1
ORD201004;09/06/2025;C87529;Chair;4;246,91;296 Main St;Online;Pending;TRK15739505;8;Save10;Referral;987,64;987,64;Correct;June;6
ORD201005;02/03/2023;C38065;Printer;3;392,85;426 Main St;Credit Card;Returned;TRK11448295;6;No Coupon;Google;1178,55;1178,55;Check;March;3
ORD201006;27/05/2024;C27435;Tablet;5;420,98;860 Main St;Cash;Delivered;TRK91458233;7;Save10;Facebook;2104,9;2104,9;Correct;May;5
ORD201007;20/03/2024;C46651;Monitor;2;73,26;839 Main St;Cash;Pending;TRK60444502;4;Winter15;Facebook;146,52;146,52;Correct;March;3
ORD201008;13/01/2023;C62557;Monitor;3;410,88;257 Main St;Cash;Delivered;TRK12742366;8;Freeship;Instagram;1232,64;1232,64;Check;January;1
ORD201009;02/09/2023;C54494;Tablet;2;176,46;696 Main St;Credit Card;Delivered;TRK95958645;2;Freeship;Email;352,92;352,92;Correct;September;9
ORD201010;31/03/2023;C33729;Monitor;3;659,57;533 Main St;Credit Card;Cancelled;TRK35649833;6;Save10;Email;1978,71;1978,71;Correct;March;3
ORD201011;03/12/2024;C47823;Phone;2;478,36;654 Main St;Online;Shipped;TRK22271097;3;No Coupon;Google;956,72;956,72;Correct;December;12
ORD201012;03/12/2024;C84570;Printer;4;30,05;301 Main St;Online;Returned;TRK12551882;6;No Coupon;Facebook;120,2;120,2;Correct;December;12
ORD201013;26/04/2025;C91123;Laptop;4;300,56;842 Main St;Cash;Cancelled;TRK49568409;9;Freeship;Facebook;1202,24;1202,24;Correct;April;4
ORD201014;04/02/2024;C92548;Tablet;5;226,45;160 Main St;Debit Card;Returned;TRK21682892;6;Freeship;Email;1132,25;1132,25;Correct;February;2
ORD201015;26/01/2024;C97454;Printer;2;349,4;892 Main St;Online;Shipped;TRK73249329;2;Save10;Instagram;698,8;698,8;Correct;January;1
ORD201016;29/12/2023;C20257;Tablet;5;268,78;669 Main St;Debit Card;Delivered;TRK62135578;7;Winter15;Email;1343,9;1343,9;Check;December;12
ORD201017;25/08/2024;C51694;Chair;2;680,85;953 Main St;Gift Card;Delivered;TRK83122112;6;Freeship;Referral;1361,7;1361,7;Correct;August;8
ORD201018;08/07/2023;C77499;Laptop;3;182,48;209 Main St;Cash;Delivered;TRK20703086;3;No Coupon;Instagram;547,44;547,44;Correct;July;7
ORD201019;06/04/2024;C28386;Desk;1;277,09;293 Main St;Cash;Returned;TRK32954229;2;Save10;Referral;277,09;277,09;Correct;April;4
ORD201020;22/04/2024;C50211;Tablet;2;26,5;312 Main St;Online;Delivered;TRK47787981;3;Save10;Instagram;53;53;Correct;April;4
ORD201021;23/10/2023;C74519;Phone;3;315,27;309 Main St;Credit Card;Cancelled;TRK97351945;4;Save10;Email;945,81;945,81;Correct;October;10
ORD201022;24/02/2025;C19071;Tablet;3;450,98;396 Main St;Credit Card;Shipped;TRK66537096;8;Save10;Referral;1352,94;1352,94;Correct;February;2
ORD201023;23/09/2024;C65251;Laptop;5;233,67;291 Main St;Cash;Shipped;TRK32059025;10;No Coupon;Referral;1168,35;1168,35;Correct;September;9
ORD201024;29/01/2024;C90612;Chair;3;367,75;731 Main St;Cash;Pending;TRK93022878;7;Freeship;Facebook;1103,25;1103,25;Correct;January;1
ORD201025;17/05/2025;C28406;Chair;1;23,53;174 Main St;Gift Card;Delivered;TRK98841457;2;Freeship;Instagram;23,53;23,53;Correct;May;5
ORD201026;01/05/2023;C55454;Monitor;1;677,48;807 Main St;Online;Delivered;TRK13281370;1;Winter15;Facebook;677,48;677,48;Correct;May;5
ORD201027;21/05/2024;C93467;Laptop;4;554,83;983 Main St;Cash;Returned;TRK77377373;6;No Coupon;Google;2219,32;2219,32;Correct;May;5
ORD201028;17/02/2023;C60042;Desk;4;440,31;610 Main St;Cash;Cancelled;TRK84651559;6;No Coupon;Instagram;1761,24;1761,24;Correct;February;2
ORD201029;01/03/2025;C44733;Desk;1;87,06;851 Main St;Credit Card;Shipped;TRK41500198;4;Freeship;Email;87,06;87,06;Correct;March;3
ORD201030;02/10/2023;C61773;Phone;4;245,28;176 Main St;Credit Card;Delivered;TRK12936357;6;Winter15;Email;981,12;981,12;Correct;October;10
ORD201031;28/02/2023;C59183;Phone;5;664,51;136 Main St;Debit Card;Pending;TRK18129706;8;Save10;Email;3322,55;3322,55;Correct;February;2
ORD201032;20/04/2023;C26188;Chair;1;618,68;990 Main St;Online;Delivered;TRK61634201;6;Winter15;Referral;618,68;618,68;Correct;April;4
ORD201033;24/12/2024;C20338;Monitor;1;370,85;331 Main St;Gift Card;Delivered;TRK30654048;2;Freeship;Referral;370,85;370,85;Correct;December;12
ORD201034;16/06/2024;C84524;Printer;4;517,98;766 Main St;Cash;Cancelled;TRK76751888;8;Freeship;Facebook;2071,92;2071,92;Correct;June;6
ORD201035;12/11/2023;C70315;Laptop;4;506,11;911 Main St;Cash;Cancelled;TRK97732085;5;No Coupon;Referral;2024,44;2024,44;Correct;November;11
ORD201036;31/05/2024;C98278;Phone;3;413,83;552 Main St;Gift Card;Shipped;TRK49684737;8;Save10;Facebook;1241,49;1241,49;Correct;May;5
ORD201037;13/12/2023;C32347;Printer;1;249,81;408 Main St;Cash;Pending;TRK54073964;1;Save10;Google;249,81;249,81;Correct;December;12
ORD201038;15/03/2025;C77961;Tablet;3;362,53;422 Main St;Debit Card;Returned;TRK28969024;5;No Coupon;Facebook;1087,59;1087,59;Correct;March;3
ORD201039;28/06/2025;C49137;Desk;2;299,23;177 Main St;Credit Card;Cancelled;TRK79362428;2;Winter15;Instagram;598,46;598,46;Correct;June;6
ORD201040;15/11/2023;C13169;Tablet;1;536,07;932 Main St;Debit Card;Delivered;TRK66288666;5;Freeship;Google;536,07;536,07;Correct;November;11
ORD201041;11/02/2023;C21167;Monitor;4;558,9;948 Main St;Gift Card;Shipped;TRK97737564;9;Winter15;Google;2235,6;2235,6;Correct;February;2
ORD201042;09/12/2024;C59724;Tablet;2;409,75;414 Main St;Debit Card;Shipped;TRK67878272;2;Winter15;Facebook;819,5;819,5;Correct;December;12
ORD201043;11/01/2025;C43965;Tablet;2;179,96;675 Main St;Gift Card;Shipped;TRK94346739;5;No Coupon;Instagram;359,92;359,92;Correct;January;1
ORD201044;22/06/2025;C63018;Printer;1;38,49;215 Main St;Credit Card;Delivered;TRK52335337;4;Freeship;Referral;38,49;38,49;Correct;June;6
ORD201045;20/09/2024;C11893;Laptop;5;316,4;671 Main St;Gift Card;Returned;TRK72012758;7;No Coupon;Email;1582;1582;Correct;September;9
ORD201046;07/10/2024;C85421;Tablet;3;547,15;466 Main St;Online;Shipped;TRK16524006;4;Winter15;Instagram;1641,45;1641,45;Check;October;10
ORD201047;23/06/2023;C81726;Chair;4;540,34;394 Main St;Gift Card;Shipped;TRK69872994;6;Winter15;Referral;2161,36;2161,36;Correct;June;6
ORD201048;09/09/2024;C57601;Monitor;4;73,65;889 Main St;Debit Card;Shipped;TRK21153699;9;No Coupon;Google;294,6;294,6;Correct;September;9
ORD201049;18/07/2024;C60575;Desk;5;391,86;587 Main St;Credit Card;Shipped;TRK44468232;6;No Coupon;Instagram;1959,3;1959,3;Check;July;7
ORD201050;20/08/2023;C70659;Laptop;5;69,7;722 Main St;Online;Returned;TRK49663597;9;No Coupon;Instagram;348,5;348,5;Correct;August;8
ORD201051;05/03/2025;C35043;Monitor;5;26,43;820 Main St;Gift Card;Shipped;TRK65097450;5;Freeship;Facebook;132,15;132,15;Correct;March;3
ORD201052;11/09/2023;C12301;Tablet;1;531,74;493 Main St;Online;Shipped;TRK25145796;1;Winter15;Google;531,74;531,74;Correct;September;9
ORD201053;15/09/2024;C32798;Phone;2;496,62;679 Main St;Online;Pending;TRK37375451;2;Save10;Instagram;993,24;993,24;Correct;September;9
ORD201054;29/11/2023;C42949;Printer;1;660,66;447 Main St;Debit Card;Delivered;TRK46415143;3;Winter15;Instagram;660,66;660,66;Correct;November;11
ORD201055;23/10/2023;C10787;Monitor;4;274,82;932 Main St;Debit Card;Delivered;TRK91512567;9;Winter15;Email;1099,28;1099,28;Correct;October;10
ORD201056;14/06/2024;C26152;Phone;2;486,35;790 Main St;Online;Pending;TRK49382455;6;Save10;Referral;972,7;972,7;Correct;June;6
ORD201057;24/09/2024;C46210;Laptop;3;428,88;535 Main St;Debit Card;Shipped;TRK81611937;3;Winter15;Facebook;1286,64;1286,64;Check;September;9
ORD201058;08/09/2023;C32943;Desk;2;412,14;127 Main St;Credit Card;Returned;TRK26949106;2;Freeship;Instagram;824,28;824,28;Correct;September;9
ORD201059;22/09/2024;C73629;Desk;1;265,64;601 Main St;Credit Card;Returned;TRK11492924;3;Winter15;Instagram;265,64;265,64;Correct;September;9
ORD201060;07/05/2024;C38024;Tablet;2;273,43;824 Main St;Cash;Shipped;TRK93370912;7;Winter15;Referral;546,86;546,86;Correct;May;5
ORD201061;29/01/2025;C25445;Laptop;5;131,7;830 Main St;Cash;Shipped;TRK12402431;8;Freeship;Google;658,5;658,5;Correct;January;1
ORD201062;23/08/2023;C13501;Chair;5;85,52;301 Main St;Gift Card;Cancelled;TRK65149372;5;No Coupon;Facebook;427,6;427,6;Check;August;8
ORD201063;19/06/2024;C42108;Desk;2;320,68;336 Main St;Credit Card;Shipped;TRK58407918;5;Freeship;Referral;641,36;641,36;Correct;June;6
ORD201064;12/02/2025;C32121;Laptop;4;198,81;654 Main St;Cash;Returned;TRK96074264;9;Freeship;Referral;795,24;795,24;Correct;February;2
ORD201065;30/10/2023;C47778;Printer;5;666,8;488 Main St;Debit Card;Delivered;TRK79504329;7;Save10;Referral;3334;3334;Correct;October;10
ORD201066;20/12/2023;C10791;Desk;1;355,09;674 Main St;Debit Card;Cancelled;TRK20321248;5;Save10;Instagram;355,09;355,09;Correct;December;12
